,Year,temp_ssp126,temp_ssp245,temp_ssp585
130,1880.0,0.02281607962440317,0.02281607962440317,0.02281607962440317
131,1881.0,0.027573052262736167,0.027573052262736167,0.027573052262736167
132,1882.0,0.030251981743854735,0.030251981743854735,0.030251981743854735
133,1883.0,0.011980058614458283,0.011980058614458283,0.011980058614458283
134,1884.0,-0.14253255973419535,-0.14253255973419535,-0.14253255973419535
135,1885.0,-0.2842529728633816,-0.2842529728633816,-0.2842529728633816
136,1886.0,-0.27934901172134236,-0.27934901172134236,-0.27934901172134236
137,1887.0,-0.21168616339583313,-0.21168616339583313,-0.21168616339583313
138,1888.0,-0.15152561268080522,-0.15152561268080522,-0.15152561268080522
139,1889.0,-0.11424828074685522,-0.11424828074685522,-0.11424828074685522
140,1890.0,-0.07383516392798453,-0.07383516392798453,-0.07383516392798453
141,1891.0,-0.07048179762164102,-0.07048179762164102,-0.07048179762164102
142,1892.0,-0.0752506902187673,-0.0752506902187673,-0.0752506902187673
143,1893.0,-0.061189080436264406,-0.061189080436264406,-0.061189080436264406
144,1894.0,-0.02183994752683328,-0.02183994752683328,-0.02183994752683328
145,1895.0,-0.0074056041492214855,-0.0074056041492214855,-0.0074056041492214855
146,1896.0,0.0140561332706025,0.0140561332706025,0.0140561332706025
147,1897.0,0.012774223273235658,0.012774223273235658,0.012774223273235658
148,1898.0,0.004736282810054879,0.004736282810054879,0.004736282810054879
149,1899.0,0.007747574586176647,0.007747574586176647,0.007747574586176647
150,1900.0,-0.0006028941093217283,-0.0006028941093217283,-0.0006028941093217283
151,1901.0,-0.00857188802234308,-0.00857188802234308,-0.00857188802234308
152,1902.0,-0.020893193321983344,-0.020893193321983344,-0.020893193321983344
153,1903.0,-0.08066257547642723,-0.08066257547642723,-0.08066257547642723
154,1904.0,-0.12247677522583202,-0.12247677522583202,-0.12247677522583202
155,1905.0,-0.11078189953743557,-0.11078189953743557,-0.11078189953743557
156,1906.0,-0.08017946641123608,-0.08017946641123608,-0.08017946641123608
157,1907.0,-0.04700965286087662,-0.04700965286087662,-0.04700965286087662
158,1908.0,-0.04427829033610663,-0.04427829033610663,-0.04427829033610663
159,1909.0,-0.03263899813601438,-0.03263899813601438,-0.03263899813601438
160,1910.0,-0.021163293736051553,-0.021163293736051553,-0.021163293736051553
161,1911.0,-0.036671414395176356,-0.036671414395176356,-0.036671414395176356
162,1912.0,-0.06612522561111406,-0.06612522561111406,-0.06612522561111406
163,1913.0,-0.1340246084192811,-0.1340246084192811,-0.1340246084192811
164,1914.0,-0.16421968714045618,-0.16421968714045618,-0.16421968714045618
165,1915.0,-0.11299549771523128,-0.11299549771523128,-0.11299549771523128
166,1916.0,-0.0681778092532006,-0.0681778092532006,-0.0681778092532006
167,1917.0,-0.040053905445576264,-0.040053905445576264,-0.040053905445576264
168,1918.0,-0.012210800635585141,-0.012210800635585141,-0.012210800635585141
169,1919.0,-0.03969309240737806,-0.03969309240737806,-0.03969309240737806
170,1920.0,-0.0358672136426893,-0.0358672136426893,-0.0358672136426893
171,1921.0,-0.023384455556627274,-0.023384455556627274,-0.023384455556627274
172,1922.0,-0.022080378545689026,-0.022080378545689026,-0.022080378545689026
173,1923.0,-0.04104415862276889,-0.04104415862276889,-0.04104415862276889
174,1924.0,-0.03136939387403392,-0.03136939387403392,-0.03136939387403392
175,1925.0,-0.03641265512367274,-0.03641265512367274,-0.03641265512367274
176,1926.0,-0.029739954732208303,-0.029739954732208303,-0.029739954732208303
177,1927.0,-0.014010150505971129,-0.014010150505971129,-0.014010150505971129
178,1928.0,-0.011375313197963133,-0.011375313197963133,-0.011375313197963133
179,1929.0,-0.028446156441853387,-0.028446156441853387,-0.028446156441853387
180,1930.0,-0.050093648287116106,-0.050093648287116106,-0.050093648287116106
181,1931.0,-0.031601508872598105,-0.031601508872598105,-0.031601508872598105
182,1932.0,-0.012060450124542823,-0.012060450124542823,-0.012060450124542823
183,1933.0,-0.02121756070736402,-0.02121756070736402,-0.02121756070736402
184,1934.0,0.0069875700629401655,0.0069875700629401655,0.0069875700629401655
185,1935.0,0.012400569300313833,0.012400569300313833,0.012400569300313833
186,1936.0,0.00132527533868939,0.00132527533868939,0.00132527533868939
187,1937.0,0.01020128935504467,0.01020128935504467,0.01020128935504467
188,1938.0,-0.002453428373142271,-0.002453428373142271,-0.002453428373142271
189,1939.0,-0.007646344503671723,-0.007646344503671723,-0.007646344503671723
190,1940.0,0.005545237226924245,0.005545237226924245,0.005545237226924245
191,1941.0,0.01694829295608757,0.01694829295608757,0.01694829295608757
192,1942.0,0.008993709460651351,0.008993709460651351,0.008993709460651351
193,1943.0,-0.011870574770123038,-0.011870574770123038,-0.011870574770123038
194,1944.0,-0.02722761633689875,-0.02722761633689875,-0.02722761633689875
195,1945.0,-0.015967231404834203,-0.015967231404834203,-0.015967231404834203
196,1946.0,0.0026259956877093225,0.0026259956877093225,0.0026259956877093225
197,1947.0,0.029190175571966844,0.029190175571966844,0.029190175571966844
198,1948.0,0.027778445792350608,0.027778445792350608,0.027778445792350608
